invoice_no,customer_id,mall_id,payment_id,invoice_date
I234657,C751482,1,3,2021-08-26
I234659,C248327,7,2,2022-09-30
I234660,C303326,6,3,2023-01-12
I234662,C432239,1,3,2021-07-03
I234663,C262647,4,1,2022-02-26
I234665,C244004,8,3,2021-10-27
I234667,C321665,4,2,2021-10-11
I234668,C310964,4,2,2021-07-20
I234673,C245349,4,1,2021-07-08
I234674,C434049,3,1,2021-12-07
I234675,C521800,3,3,2022-02-18
I234679,C104526,5,2,2022-04-24
I234680,C154213,1,2,2022-02-19
I234681,C245981,1,3,2021-12-11
I234686,C866358,1,2,2021-01-01
I234687,C264449,3,3,2022-06-30
I234702,C423913,3,1,2021-10-31
I234704,C320126,9,3,2022-11-01
I234705,C207636,3,2,2021-06-24
I234706,C915092,4,3,2022-05-18
I234710,C276698,7,3,2021-10-16
I234712,C115241,4,2,2021-03-22
I234713,C204781,7,3,2021-10-20
I234719,C278089,6,1,2022-08-14
I234721,C288913,4,3,2022-04-29
I234722,C744919,9,2,2022-05-25
I234730,C871854,6,2,2022-08-17
I234738,C618007,4,3,2021-05-02
I234744,C149206,7,3,2021-10-01
I234747,C191675,1,2,2022-10-01
I234748,C248492,1,1,2022-08-25
I234750,C893606,5,2,2022-04-30
I234752,C194643,3,1,2022-12-26
I234756,C321121,2,3,2023-02-08
I234760,C211678,1,2,2023-02-20
I234763,C531068,3,3,2022-04-17
I234766,C291934,1,3,2022-08-15
I234768,C232081,6,1,2021-07-18
I234774,C271415,7,2,2022-05-06
I234777,C334377,5,2,2023-01-31
I234778,C238970,1,3,2021-01-20
I234781,C893442,6,1,2021-04-11
I234783,C949340,1,3,2022-08-15
I234785,C105710,6,1,2021-06-18
I234788,C242014,1,3,2021-05-25
I234791,C847946,10,2,2022-09-14
I234792,C147118,6,3,2023-03-06
I234794,C690199,1,3,2021-04-18
I234796,C284339,1,1,2021-07-21
I234797,C123134,6,1,2022-12-31
I234805,C300111,6,3,2022-12-03
I234806,C210202,1,3,2021-07-05
I234807,C148324,1,2,2022-10-27
I234812,C154575,1,1,2021-04-05
I234813,C324574,8,3,2021-08-27
I234814,C331592,2,3,2021-12-11
I234815,C147223,1,3,2022-09-08
I234816,C126412,3,1,2021-11-18
I234820,C269645,2,3,2023-01-23
I234823,C134082,1,3,2021-05-10
I234830,C977646,1,3,2021-10-31
I234834,C265202,6,3,2022-07-12
I234835,C233958,5,2,2022-06-27
I234838,C264512,6,2,2022-08-29
I234840,C306425,2,1,2023-01-19
I234849,C810277,10,3,2021-09-24
I234851,C230745,5,1,2022-07-10
I234852,C862607,5,1,2021-08-02
I234861,C823060,1,3,2022-06-27
I234869,C238245,3,1,2022-12-05
I234873,C888931,1,1,2021-03-04
I234879,C932326,9,3,2023-01-18
I234881,C200615,9,1,2021-08-08
I234882,C233418,10,2,2022-08-12
I234887,C268632,3,2,2023-01-29
I234889,C885065,6,2,2021-12-03
I234891,C187464,7,3,2021-01-08
I234902,C527299,6,3,2021-05-20
I234908,C762707,4,2,2021-05-31
I234913,C337874,6,1,2022-06-20
I234914,C142423,1,2,2022-06-20
I234915,C757369,6,2,2022-04-09
I234927,C294121,1,2,2021-11-20
I234929,C575838,1,1,2021-05-16
I234930,C189393,10,3,2022-04-27
I234938,C244383,3,1,2021-04-09
I234943,C337257,3,3,2022-11-02
I234945,C148901,4,2,2023-02-03
I234952,C998781,3,1,2023-01-30
I234956,C301841,5,1,2021-01-06
I234962,C539629,3,1,2021-01-22
I234963,C304273,1,1,2022-11-28
I234966,C292742,3,3,2021-04-23
I234967,C564390,6,1,2021-03-08
I234968,C328042,5,2,2023-02-20
I234972,C758401,3,3,2023-01-05
I234973,C206397,1,1,2022-07-28
I234974,C874252,5,3,2022-08-02
I234977,C164835,3,1,2023-01-01
I234981,C776226,4,3,2023-02-05
I234982,C592730,4,1,2021-04-11
I234983,C116326,3,3,2022-09-15
I234985,C587883,8,3,2021-08-01
I234986,C172349,9,3,2021-01-30
I234988,C827323,6,1,2021-03-19
I234995,C154144,5,2,2021-02-02
I235001,C221072,4,3,2021-01-28
I235004,C326225,1,1,2021-12-29
I235009,C884426,8,3,2022-04-26
I235015,C546656,5,2,2022-09-02
I235018,C283064,2,3,2021-12-05
I235026,C202386,1,1,2021-12-08
I235027,C116594,2,1,2021-04-12
I235029,C292721,8,3,2021-05-26
I235031,C146451,4,2,2021-11-14
I235032,C332225,1,1,2022-04-21
I235034,C242622,1,1,2022-06-08
I235036,C554643,5,2,2023-01-28
I235037,C798953,1,1,2021-06-07
I235039,C226015,9,1,2021-02-19
I235041,C731053,9,1,2021-08-19
I235044,C880928,3,1,2021-02-17
I235045,C309773,9,2,2021-07-31
I235051,C132065,10,2,2021-12-28
I235055,C339945,6,2,2022-02-02
I235060,C273632,10,1,2021-02-04
I235062,C208089,9,3,2022-04-09
I235067,C142785,1,2,2022-05-06
I235075,C290379,7,3,2022-06-06
I235078,C172257,4,3,2021-06-08
I235081,C755084,3,1,2021-07-05
I235082,C304195,1,1,2021-10-24
I235084,C115425,7,1,2022-01-11
I235088,C477914,1,2,2022-06-02
I235094,C808268,9,1,2021-07-11
I235098,C924104,6,3,2021-03-02
I235099,C330451,10,3,2021-11-25
I235102,C305087,6,3,2022-08-23
I235108,C410848,10,2,2022-03-02
I235111,C189902,8,1,2021-03-18
I235112,C143884,2,3,2022-02-19
I235113,C146908,6,1,2021-07-19
I235117,C326505,2,1,2021-09-09
I235118,C104958,6,3,2021-09-07
I235119,C105384,1,2,2021-11-23
I235122,C720307,6,1,2023-03-07
I235127,C147985,3,2,2023-02-10
I235129,C295529,6,3,2021-02-05
I235133,C415932,1,3,2022-05-12
I235134,C328607,1,1,2022-11-17
I235147,C335497,3,2,2022-06-15
I235150,C166851,3,3,2022-12-11
I235151,C195263,8,1,2022-01-29
I235154,C326375,10,2,2021-06-27
I235155,C334618,3,3,2022-03-13
I235160,C162526,4,1,2023-01-16
I235162,C190600,9,2,2021-04-22
I235169,C399645,6,1,2021-02-04
I235171,C166883,5,1,2021-11-10
I235179,C109952,5,2,2021-12-10
I235180,C232158,3,1,2022-12-24
I235190,C277554,2,2,2022-02-09
I235193,C957729,6,2,2021-04-21
I235196,C979857,1,1,2022-10-26
I235200,C903849,4,3,2021-10-31
I235205,C146351,6,3,2022-10-09
I235215,C876558,10,1,2022-05-05
I235216,C807490,1,1,2022-12-10
I235219,C323425,8,2,2022-02-23
I235220,C276445,6,1,2021-10-04
I235224,C330787,4,3,2021-02-03
I235226,C183766,1,3,2021-07-28
I235235,C157044,3,1,2021-01-17
I235236,C627278,6,1,2022-06-11
I235237,C253500,6,2,2022-05-07
I235242,C135448,4,1,2022-08-29
I235246,C379643,8,3,2021-09-26
I235248,C197010,6,1,2021-10-02
I235251,C229188,5,2,2021-02-13
I235258,C141664,9,2,2022-11-02
I235264,C223210,6,2,2021-07-08
I235266,C166237,6,3,2021-09-22
I235267,C835084,9,3,2023-01-18
I235270,C229939,2,3,2021-05-28
I235273,C158882,6,1,2021-12-13
I235274,C323221,4,3,2022-03-03
I235278,C197388,4,3,2022-07-24
I235282,C259573,5,2,2021-10-12
I235283,C110800,6,3,2022-09-30
I235293,C193916,4,1,2021-01-19
I235294,C125351,1,2,2023-02-22
I235301,C211692,3,3,2021-01-25
I235303,C634577,8,1,2022-08-06
I235304,C100427,5,3,2022-11-25
I235305,C169674,4,3,2022-08-01
I235307,C778683,4,1,2021-04-04
I235309,C120882,1,3,2022-04-09
I235310,C643870,3,1,2021-03-11
I235311,C239787,6,3,2022-05-06
I235312,C253707,6,1,2022-01-14
I235314,C729550,6,2,2022-05-24
I235315,C332736,5,3,2021-04-27
I235316,C418258,2,2,2022-06-28
I235317,C327978,5,3,2022-05-06
I235319,C227178,10,2,2022-10-05
I235321,C290475,6,3,2023-01-10
I235322,C288205,5,3,2023-01-24
I235326,C192612,8,3,2021-12-07
I235328,C931140,6,1,2022-03-01
I235329,C333275,7,1,2021-05-02
I235333,C187971,3,2,2021-11-20
I235336,C227394,4,3,2021-07-17
I235337,C248251,3,3,2022-11-19
I235344,C228895,9,3,2021-12-03
I235345,C160664,3,2,2022-08-07
I235347,C269195,8,1,2021-07-14
I235349,C113379,2,3,2022-01-19
I235350,C132343,9,1,2022-02-10
I235361,C288710,6,3,2022-02-06
I235364,C767912,5,3,2022-09-24
I235367,C636660,4,1,2022-04-29
I235372,C324342,1,3,2022-04-19
I235379,C330107,4,3,2022-03-18
I235380,C589848,5,3,2022-07-07
I235381,C146723,10,3,2022-03-05
I235382,C212274,4,1,2021-05-03
I235384,C126043,8,3,2022-06-27
I235389,C142309,6,3,2022-01-03
I235390,C328974,5,2,2022-08-16
I235395,C282572,4,3,2022-10-27
I235396,C344195,2,3,2021-03-07
I235400,C283634,6,1,2023-02-15
I235422,C165541,4,3,2021-04-22
I235427,C155106,4,1,2022-12-09
I235428,C266059,3,2,2022-07-08
I235430,C262345,6,2,2021-11-26
I235431,C307288,3,2,2022-06-30
I235438,C107726,6,1,2021-01-26
I235441,C934758,1,3,2021-03-28
I235443,C316173,3,3,2021-05-13
I235448,C384180,1,3,2021-01-27
I235449,C159985,3,3,2022-05-04
I235453,C909104,6,3,2021-09-21
I235454,C273239,10,1,2022-05-02
I235459,C158609,6,3,2023-01-31
I235465,C238161,1,1,2021-08-13
I235466,C209687,6,1,2021-01-23
I235477,C110509,1,1,2022-12-23
I235480,C241297,3,3,2022-01-17
I235481,C332464,3,3,2021-08-05
I235482,C321345,1,3,2023-02-23
I235490,C287296,4,2,2022-08-21
I235492,C148826,9,2,2021-03-27
I235493,C325634,6,3,2021-11-24
I235496,C661047,3,1,2021-02-19
I235505,C710111,7,3,2023-02-16
I235507,C285564,2,1,2021-07-06
I235508,C115040,1,3,2021-01-15
I235510,C279267,3,1,2022-07-05
I235513,C325079,8,3,2021-04-20
I235516,C136171,6,3,2021-10-01
I235523,C215830,3,1,2021-05-10
I235529,C284853,4,3,2021-10-12
I235537,C301848,3,3,2023-01-22
I235538,C212213,3,1,2021-12-07
I235543,C227237,6,1,2021-12-01
I235550,C467789,1,3,2022-08-24
I235556,C106535,9,1,2022-05-03
I235565,C910262,1,3,2021-07-14
I235567,C229431,4,3,2022-10-04
I235569,C127941,7,1,2022-10-23
I235572,C780845,2,3,2022-04-22
I235578,C191360,4,1,2022-05-24
I235581,C315036,6,1,2021-08-24
I235589,C314085,3,2,2021-02-14
I235594,C221968,6,1,2022-08-30
I235595,C128969,5,3,2021-02-03
I235597,C157722,2,3,2021-06-23
I235602,C321205,5,1,2022-05-24
I235604,C167589,4,3,2021-02-10
I235607,C295822,1,3,2021-01-31
I235614,C582990,6,1,2022-09-12
I235616,C257792,1,3,2022-02-14
I235622,C319567,6,2,2023-01-13
I235623,C163799,10,1,2023-03-03
I235629,C303878,10,3,2021-04-22
I235631,C923324,10,1,2022-01-28
I235634,C302208,3,2,2021-11-15
I235640,C519706,4,1,2021-07-10
I235641,C245669,6,1,2021-07-06
I235646,C164712,2,2,2021-01-06
I235648,C161436,10,1,2021-01-02
I235651,C307866,8,3,2022-05-20
I235653,C315426,4,3,2021-10-11
I235655,C241793,1,3,2021-03-25
I235658,C904629,6,2,2022-05-13
I235662,C281232,6,3,2022-04-01
I235667,C235902,3,3,2022-11-10
I235668,C192489,1,3,2021-04-10
I235671,C196703,3,3,2021-01-01
I235676,C127873,1,3,2021-11-06
I235684,C303660,7,1,2022-04-10
I235689,C317151,6,2,2022-10-01
I235692,C332684,6,3,2022-05-02
I235693,C190219,8,2,2022-09-14
I235697,C277048,1,3,2021-03-20
I235704,C136387,5,1,2021-12-06
I235712,C301451,6,3,2021-01-07
I235715,C152786,4,2,2022-03-02
I235718,C307840,10,1,2023-02-16
I235729,C128567,3,3,2021-03-21
I235730,C192330,6,3,2022-02-01
I235733,C100042,3,3,2022-01-04
I235737,C164557,4,3,2023-01-29
I235745,C100952,6,3,2022-07-29
I235746,C240912,10,1,2021-11-06
I235750,C128484,5,3,2022-02-18
I235758,C697922,1,3,2021-05-22
I235763,C210142,1,1,2022-03-10
I235766,C289569,6,2,2022-11-04
I235767,C327160,8,3,2021-03-21
I235779,C153220,10,1,2021-04-12
I235781,C134062,3,3,2021-07-20
I235783,C970202,3,3,2021-07-09
I235785,C811140,2,1,2021-05-22
I235786,C279795,3,1,2021-06-28
I235787,C442762,6,3,2021-10-23
I235788,C194381,6,3,2022-10-30
I235789,C124167,4,1,2022-10-15
I235793,C655887,1,3,2022-01-28
I235798,C106518,6,3,2023-03-08
I235799,C317707,5,2,2022-03-27
I235803,C268572,3,1,2021-05-22
I235804,C430893,9,2,2021-12-06
I235810,C190565,6,1,2023-01-19
I235811,C322783,2,2,2022-04-03
I235813,C329878,5,3,2023-01-27
I235817,C969536,1,1,2022-06-25
I235818,C320861,6,3,2022-11-01
I235820,C214774,6,3,2022-02-11
I235821,C826270,5,2,2021-01-11
I235823,C242832,7,1,2023-02-14
I235827,C266339,2,1,2021-06-10
I235828,C267333,3,3,2021-12-14
I235832,C337693,8,1,2022-12-30
I235834,C208499,3,3,2021-05-27
I235842,C342901,2,1,2021-08-20
I235846,C311986,4,1,2022-09-05
I235850,C209947,3,2,2021-12-28
I235851,C119504,4,1,2022-12-14
I235852,C212440,1,2,2021-10-10
I235853,C132093,1,3,2022-12-07
I235858,C336184,7,1,2021-07-11
I235859,C732048,8,3,2021-10-30
I235860,C101822,3,3,2021-03-25
I235864,C277285,7,1,2022-08-01
I235876,C319856,6,1,2022-08-30
I235877,C272155,6,2,2021-03-06
I235882,C714131,5,3,2021-08-07
I235887,C112940,4,2,2021-03-31
I235890,C878325,2,1,2022-04-20
I235893,C178003,3,3,2022-07-18
I235901,C132134,2,2,2023-02-15
I235902,C233864,6,3,2021-11-05
I235903,C211633,3,3,2021-09-06
I235904,C260840,5,1,2021-07-26
I235906,C174489,6,3,2023-01-06
I235910,C135592,4,1,2022-06-04
I235913,C541093,3,3,2023-02-11
I235914,C136570,10,2,2022-10-12
I235916,C214041,3,3,2021-03-05
I235921,C115333,10,1,2021-12-28
I235923,C416219,4,3,2021-01-17
I235926,C281782,4,1,2021-09-27
I235927,C215046,4,1,2022-11-07
I235928,C947037,6,2,2022-03-07
I235932,C202581,5,3,2022-05-21
I235938,C106974,2,1,2022-01-10
I235944,C107501,8,3,2022-04-23
I235946,C203282,10,3,2021-08-03
I235949,C293014,1,3,2021-08-02
I235966,C206170,1,3,2021-04-29
I235986,C205048,4,3,2022-04-03
I235989,C307974,8,3,2021-12-23
I235991,C836304,8,3,2022-06-18
I235992,C443657,7,3,2022-12-25
I235998,C466785,1,3,2022-07-27
I236002,C234305,4,1,2022-05-11
I236004,C383507,3,3,2021-08-31
I236006,C399688,10,3,2021-04-30
I236008,C909625,3,3,2021-12-18
I236010,C133974,1,3,2021-05-04
I236015,C913581,3,2,2021-03-15
I236020,C255436,4,3,2021-05-02
I236023,C345126,3,3,2022-06-03
I236025,C315383,7,2,2022-12-25
I236026,C227097,5,3,2021-04-30
I236037,C322319,6,3,2023-01-23
I236039,C267386,1,2,2022-01-02
I236041,C207989,9,3,2022-09-01
I236042,C156861,6,1,2023-02-09
I236043,C177262,6,3,2022-06-22
I236045,C319248,4,2,2022-07-08
I236056,C297731,4,2,2022-09-16
I236061,C157943,5,1,2023-02-02
I236062,C148855,1,1,2021-05-18
I236064,C935049,1,3,2023-01-28
I236067,C432164,3,2,2022-05-23
I236068,C396742,6,1,2021-12-19
I236072,C241703,5,2,2022-05-25
I236077,C887359,1,3,2021-12-16
I236079,C316936,6,1,2022-06-09
I236080,C241710,1,1,2021-11-03
I236085,C287906,6,1,2022-07-04
I236088,C409967,2,1,2022-03-20
I236092,C130047,6,3,2022-08-09
I236095,C118314,1,3,2022-08-07
I236096,C740518,6,2,2021-11-29
I236100,C330221,6,1,2021-09-18
I236101,C563857,6,3,2021-01-18
I236103,C150662,1,3,2022-05-16
I236109,C217316,3,1,2022-01-13
I236117,C215120,3,1,2021-02-22
I236127,C634747,8,3,2021-10-12
I236128,C147380,4,1,2022-12-12
I236130,C241553,4,1,2022-11-09
I236132,C726850,1,3,2021-03-02
I236133,C714684,1,1,2022-09-03
I236135,C652391,5,3,2022-04-06
I236138,C359984,5,2,2021-04-27
I236139,C613006,1,1,2021-04-11
I236140,C294970,1,2,2022-03-16
I236147,C258718,1,3,2022-04-23
I236149,C209400,3,1,2021-12-05
I236153,C272848,3,1,2022-10-30
I236156,C581213,3,3,2022-04-01
I236157,C144023,3,2,2022-12-02
I236160,C959818,4,1,2022-01-15
I236163,C510322,1,1,2021-01-13
I236164,C244965,1,1,2021-07-22
I236169,C133568,1,2,2021-06-12
I236175,C299219,5,1,2021-07-07
I236181,C210254,8,1,2021-06-05
I236187,C580891,6,1,2021-03-24
I236188,C183409,6,2,2021-03-04
I236190,C221285,9,3,2021-05-19
I236192,C213982,6,3,2023-02-14
I236199,C141386,1,3,2021-09-06
I236201,C306078,1,1,2022-08-05
I236202,C541032,6,3,2022-08-28
I236203,C213444,2,3,2021-01-02
I236204,C239343,6,3,2021-04-29
I236208,C994403,3,3,2021-09-14
I236211,C313876,5,2,2022-07-01
I236216,C427070,2,1,2021-04-15
I236222,C301867,9,1,2021-05-29
I236226,C133161,5,2,2022-01-08
I236230,C170539,1,2,2021-10-08
I236233,C700125,3,3,2022-11-03
I236234,C142048,3,2,2023-01-08
I236240,C150246,1,3,2021-04-19
I236241,C322569,6,1,2022-01-02
I236243,C482283,10,1,2021-12-06
I236251,C277838,6,2,2021-04-05
I236254,C364957,3,3,2021-09-26
I236256,C872861,10,3,2022-05-18
I236257,C167834,5,1,2021-04-06
I236266,C128962,6,3,2021-09-08
I236274,C668841,5,3,2021-10-14
I236275,C293583,6,3,2022-09-21
I236291,C724141,1,3,2022-09-08
I236297,C151971,6,1,2023-02-04
I236299,C326339,1,1,2022-08-13
I236300,C126344,5,2,2022-03-22
I236301,C201535,2,3,2022-07-21
I236304,C228085,5,2,2021-07-17
I236305,C139870,5,1,2022-03-19
I236307,C156369,10,3,2021-05-13
I236309,C123255,8,2,2021-11-09
I236310,C203699,1,2,2022-01-01
I236313,C265457,3,3,2022-11-18
I236314,C114437,5,3,2021-08-10
I236321,C293373,3,2,2022-10-08
I236322,C171909,8,2,2023-02-12
I236328,C558554,6,3,2022-12-30
I236336,C173220,1,3,2022-06-12
I236337,C393584,1,1,2022-01-11
I236339,C205232,6,1,2021-02-05
I236340,C184502,3,1,2023-01-20
I236349,C172195,7,2,2022-03-30
I236350,C257852,1,1,2021-10-18
I236352,C224644,6,1,2022-11-02
I236354,C298380,6,1,2022-03-18
I236368,C212006,1,3,2021-06-27
I236372,C201924,1,1,2022-05-30
I236373,C147417,8,1,2022-09-10
I236375,C237326,1,3,2021-10-05
I236379,C347605,3,1,2021-09-08
I236380,C206241,10,3,2022-11-24
I236388,C285770,3,2,2022-03-13
I236389,C208600,1,3,2023-01-19
I236396,C872743,3,3,2021-08-17
I236398,C241706,6,3,2022-09-16
I236401,C868564,6,1,2022-05-13
I236411,C836593,1,1,2022-12-31
I236412,C760186,3,2,2021-11-14
I236418,C196571,4,2,2021-07-09
I236421,C230514,8,1,2022-07-30
I236423,C129108,1,2,2022-03-03
I236424,C257237,9,1,2022-11-11
I236426,C248042,4,3,2022-04-13
I236429,C457166,9,1,2021-09-14
I236430,C104088,6,1,2021-11-04
I236432,C331143,5,3,2022-02-04
I236435,C215795,2,1,2022-08-08
I236436,C863010,2,3,2022-12-25
I236438,C107358,8,2,2023-02-07
I236439,C120721,6,2,2021-05-20
I236449,C569005,8,3,2021-09-25
I236450,C555609,6,1,2022-04-08
I236451,C303509,3,1,2021-11-24
I236452,C262462,1,3,2021-04-22
I236453,C745415,6,1,2021-10-21
I236459,C422076,7,1,2022-06-05
I236461,C322772,7,1,2021-05-29
I236469,C125948,6,2,2023-02-16
I236470,C299393,9,3,2022-03-11
I236472,C105350,4,2,2021-10-03
I236473,C263782,8,3,2021-10-15
I236477,C622727,1,3,2021-07-19
I236479,C312040,6,2,2022-08-17
I236481,C320460,8,1,2022-04-29
I236486,C227271,5,1,2022-01-27
I236488,C332771,1,3,2021-12-01
I236491,C234894,5,3,2021-08-13
I236493,C552847,1,3,2021-10-02
I236494,C735882,3,1,2023-02-01
I236499,C298384,1,1,2021-01-06
I236500,C167608,6,2,2021-03-05
I236501,C301195,10,3,2022-03-07
I236505,C528781,1,2,2022-02-19
I236513,C230720,10,3,2021-05-19
I236517,C314531,9,3,2022-06-17
I236520,C222102,9,1,2022-02-13
I236524,C178505,7,1,2022-01-15
I236529,C166333,5,1,2021-10-25
I236533,C163232,6,3,2022-08-15
I236534,C311265,4,1,2022-11-05
I236538,C336203,4,3,2022-04-07
I236539,C142472,5,1,2022-05-05
I236541,C149813,7,2,2022-11-26
I236543,C215532,3,1,2021-12-06
I236544,C479894,8,3,2021-07-21
I236545,C198803,1,2,2022-05-17
I236549,C158068,6,3,2021-12-03
I236550,C170372,1,3,2022-03-07
I236554,C247260,6,2,2021-04-12
I236555,C286926,1,3,2023-02-02
I236557,C276692,9,1,2022-07-26
I236559,C201253,6,1,2022-12-27
I236569,C573097,5,1,2021-09-27
I236572,C309283,3,2,2022-06-18
I236573,C188960,5,3,2021-07-01
I236575,C651632,1,1,2022-07-09
I236580,C318163,5,2,2022-05-29
I236581,C299682,1,1,2021-10-24
I236592,C176870,6,3,2022-11-28
I236593,C173506,3,3,2022-11-06
I236594,C315064,4,3,2021-08-21
I236596,C159468,10,3,2021-05-09
I236597,C648668,2,3,2021-08-07
I236600,C226449,6,1,2022-01-17
I236615,C134246,5,1,2022-08-31
I236616,C328591,6,1,2022-05-14
I236617,C224387,6,2,2021-05-04
I236624,C121231,6,3,2023-02-15
I236628,C679696,4,1,2021-06-24
I236631,C541992,1,2,2022-09-14
I236633,C253769,1,3,2022-02-07
I236634,C220173,6,3,2021-10-21
I236635,C229064,8,1,2022-03-11
I236637,C105163,3,3,2021-04-23
I236642,C658030,10,3,2021-06-21
I236644,C289885,2,3,2022-08-29
I236645,C172617,3,3,2021-12-19
I236650,C574366,10,1,2021-05-15
I236652,C285259,1,3,2021-06-05
I236654,C245016,6,1,2021-07-20
I236657,C299247,1,2,2022-01-18
I236661,C330312,1,1,2022-11-12
I236662,C225963,5,3,2022-11-17
I236663,C193286,1,1,2021-12-30
I236668,C111026,9,2,2021-05-06
I236669,C471108,1,3,2021-04-18
I236673,C215132,8,1,2021-11-05
I236675,C528763,6,1,2021-06-15
I236679,C494016,3,1,2021-10-14
I236683,C280079,3,2,2022-03-05
I236684,C251381,1,1,2023-01-09
I236686,C626695,9,3,2021-08-30
I236687,C453148,7,1,2022-07-26
I236689,C230295,4,3,2021-07-02
I236692,C116055,6,2,2022-07-25
I236693,C159868,2,3,2021-09-07
I236694,C812050,3,1,2021-10-25
I236696,C411631,1,1,2021-08-15
I236697,C162397,4,3,2021-02-24
I236701,C711105,3,2,2021-06-12
I236703,C268880,10,1,2021-08-12
I236708,C251720,4,1,2022-02-18
I236712,C303513,9,3,2021-01-16
I236718,C949246,6,1,2022-07-22
I236720,C339618,7,1,2022-06-05
I236721,C483693,7,2,2022-02-12
I236723,C192712,3,3,2021-09-22
I236725,C270046,6,3,2021-01-08
I236726,C186023,9,3,2021-10-12
I236732,C195624,3,1,2022-11-07
I236733,C340270,1,2,2022-12-03
I236738,C288111,4,1,2022-08-01
I236740,C636795,1,2,2021-06-02
I236741,C226870,7,3,2022-05-31
I236743,C233885,10,3,2022-09-19
I236747,C386462,4,3,2023-02-23
I236750,C153715,1,3,2022-01-10
I236755,C181552,4,2,2022-04-06
I236758,C234989,1,3,2022-03-14
I236762,C262518,9,3,2021-11-25
I236765,C500555,1,3,2021-04-27
I236768,C363151,1,3,2021-06-02
I236770,C336244,6,3,2022-12-11
I236785,C259266,10,2,2021-02-03
I236787,C594692,6,2,2023-02-22
I236788,C265015,6,1,2021-06-10
I236790,C600077,1,2,2021-12-19
I236793,C369221,6,1,2021-05-12
I236797,C674293,10,1,2022-11-29
I236800,C280471,8,3,2021-01-04
I236803,C264925,5,1,2022-01-04
I236804,C200544,1,2,2021-01-28
I236807,C374440,6,1,2021-01-27
I236808,C739039,1,2,2021-02-13
I236815,C302290,1,1,2021-09-23
I236824,C142960,5,3,2022-10-25
I236831,C276000,6,1,2022-11-08
I236837,C240275,10,1,2022-07-27
I236840,C799477,8,3,2021-12-16
I236841,C763003,3,1,2021-12-14
I236842,C327916,9,1,2022-09-05
I236844,C225162,4,1,2021-01-02
I236847,C295156,2,3,2021-10-27
I236850,C323121,1,2,2021-06-27
I236852,C241508,3,3,2021-11-22
I236853,C123615,10,2,2022-04-05
I236854,C119779,3,3,2021-01-12
I236855,C210982,3,3,2022-08-14
I236858,C222667,6,3,2021-04-11
I236868,C111453,1,3,2023-02-17
I236876,C302168,4,1,2022-05-03
I236880,C188391,3,3,2022-07-29
I236884,C776641,2,3,2022-12-31
I236888,C228656,1,1,2022-12-01
I236889,C327972,4,3,2021-03-11
I236893,C166009,5,3,2021-06-23
I236895,C905045,7,3,2021-01-19
I236898,C837274,5,1,2022-10-13
I236903,C236774,1,2,2021-01-11
I236904,C546375,1,3,2021-06-19
I236908,C160141,5,3,2021-12-01
I236910,C326367,1,1,2022-12-30
I236912,C322307,3,2,2022-02-11
I236914,C123581,6,3,2021-10-26
I236915,C319604,10,3,2022-10-23
I236921,C283316,1,1,2022-04-28
I236923,C187824,5,1,2023-01-26
I236924,C250833,6,1,2021-07-24
I236925,C148803,6,3,2021-12-07
I236927,C162937,10,2,2023-01-06
I236940,C340219,2,1,2022-04-02
I236941,C631777,1,2,2022-12-21
I236943,C249014,3,1,2022-03-30
I236945,C229136,5,3,2021-07-11
I236946,C329922,1,3,2021-11-26
I236947,C159518,2,3,2022-06-06
I236948,C265401,3,3,2021-06-28
I236949,C324662,4,3,2021-06-14
I236950,C332613,6,3,2023-02-23
I236955,C177716,3,3,2022-10-22
I236957,C854689,10,2,2021-08-28
I236961,C656998,3,1,2021-07-11
I236963,C148551,7,3,2021-10-19
I236975,C264829,3,3,2021-03-22
I236976,C126049,1,2,2021-06-04
I236977,C698067,1,2,2021-12-18
I236979,C282563,1,2,2022-10-27
I236981,C923331,5,1,2022-12-15
I236982,C199211,6,3,2021-10-31
I236986,C190936,10,3,2023-01-07
I236991,C155265,1,3,2021-12-26
I236993,C249525,1,3,2023-01-03
I236994,C111256,3,2,2022-11-24
I236996,C144280,1,3,2022-04-01
I236999,C482903,6,1,2022-05-09
I237003,C275188,1,3,2021-07-30
I237004,C249878,3,1,2021-07-23
I237006,C230129,1,1,2023-02-12
I237011,C713491,6,3,2022-11-15
I237015,C294999,6,1,2022-03-17
I237018,C115431,6,3,2022-11-19
I237019,C228814,4,3,2022-05-06
I237022,C445433,4,3,2021-10-08
I237024,C954700,6,1,2021-06-06
I237025,C186604,4,3,2021-06-25
I237028,C104514,9,1,2021-03-10
