customer_id,gender,age
C295755,Male,42
C295757,Male,66
C295758,Female,33
C295762,Female,33
C295764,Male,19
C295770,Female,36
C295772,Female,40
C295774,Female,33
C295776,Female,47
C295777,Male,48
C295778,Female,20
C295786,Male,29
C295793,Female,59
C295797,Female,32
C295798,Female,44
C295800,Female,26
C295801,Male,22
C295802,Female,54
C295805,Male,68
C295812,Male,48
C295818,Male,33
C295822,Male,25
C295825,Male,63
C295827,Female,60
C295834,Male,48
C295836,Female,54
C295837,Female,69
C295838,Female,60
C295841,Female,24
C295845,Female,51
C295849,Female,33
C295852,Female,57
C295857,Male,24
C295858,Female,47
C295859,Female,54
C295864,Male,33
C295869,Female,32
C295871,Female,35
C295872,Male,53
C295874,Female,29
C295877,Male,34
C295878,Male,35
C295880,Female,50
C295885,Female,43
C295887,Male,29
C295893,Female,33
C295894,Male,67
C295895,Female,31
C295896,Female,44
C295899,Female,29
C295903,Male,52
C295905,Female,67
C295908,Male,64
C295909,Female,65
C295910,Female,56
C295911,Female,49
C295915,Female,39
C295919,Male,19
C295923,Male,25
C295925,Male,45
C295927,Female,55
C295930,Male,48
C295933,Female,35
C295935,Female,22
C295937,Female,66
C295938,Female,46
C295941,Female,30
C295943,Male,62
C295944,Female,47
C295945,Female,20
C295952,Male,19
C295957,Female,41
C295964,Male,30
C295965,Male,61
C295967,Female,22
C295968,Female,47
C295969,Male,61
C295970,Male,48
C295971,Male,66
C295975,Male,47
C295977,Male,60
C295978,Male,25
C295981,Female,54
C295982,Female,64
C295983,Male,28
C295988,Male,43
C295990,Female,62
C295991,Female,47
C295992,Male,34
C295993,Female,42
C296004,Female,37
C296005,Male,41
C296006,Male,60
C296007,Female,47
C296011,Male,26
C296012,Female,28
C296016,Female,46
C296021,Female,46
C296025,Female,35
C296026,Female,21
C296027,Male,26
C296028,Female,45
C296030,Male,49
C296033,Male,22
C296034,Male,68
C296047,Female,18
C296049,Male,33
C296052,Female,67
C296054,Female,69
C296057,Female,32
C296059,Female,56
C296064,Female,41
C296066,Female,37
C296067,Female,31
C296073,Male,44
C296077,Female,36
C296079,Male,29
C296081,Female,52
C296085,Male,20
C296092,Female,25
C296093,Female,39
C296094,Female,44
C296100,Female,23
C296101,Female,45
C296103,Male,60
C296104,Female,56
C296108,Female,57
C296109,Male,43
C296110,Female,57
C296113,Male,26
C296116,Female,27
C296118,Male,40
C296119,Male,23
C296120,Male,68
C296121,Male,68
C296123,Female,34
C296127,Female,22
C296128,Female,22
C296131,Female,62
C296132,Male,68
C296135,Male,67
C296138,Male,48
C296141,Male,37
C296145,Female,21
C296152,Male,50
C296156,Female,25
C296166,Female,37
C296170,Female,52
C296171,Female,68
C296177,Male,31
C296181,Female,25
C296182,Female,36
C296192,Male,40
C296197,Female,56
C296200,Male,57
C296201,Female,20
C296210,Female,58
C296215,Female,18
C296217,Female,54
C296222,Female,64
C296225,Female,26
C296231,Male,64
C296233,Male,44
C296235,Female,64
C296239,Female,56
C296250,Female,18
C296253,Female,54
C296256,Male,57
C296259,Female,30
C296261,Female,38
C296266,Female,43
C296279,Female,27
C296280,Female,60
C296287,Female,58
C296294,Female,34
C296296,Male,65
C296310,Male,27
C296312,Female,67
C296316,Female,67
C296318,Male,49
C296333,Female,68
C296337,Female,37
C296348,Male,43
C296349,Female,29
C296350,Female,53
C296351,Female,24
C296354,Female,40
C296360,Male,50
C296362,Female,53
C296364,Female,21
C296366,Male,64
C296372,Male,49
C296376,Female,33
C296377,Female,40
C296379,Female,43
C296383,Female,44
C296387,Female,63
C296390,Female,45
C296391,Male,31
C296393,Female,44
C296396,Female,41
C296402,Female,54
C296403,Male,39
C296408,Male,68
C296409,Male,66
C296416,Female,61
C296420,Male,27
C296421,Female,52
C296423,Female,22
C296428,Female,37
C296431,Male,60
C296437,Female,54
C296438,Male,24
C296440,Female,21
C296444,Female,56
C296448,Female,66
C296451,Female,42
C296453,Female,30
C296454,Female,19
C296457,Male,30
C296468,Female,38
C296470,Male,20
C296473,Female,39
C296474,Female,56
C296477,Male,42
C296478,Female,58
C296486,Female,50
C296488,Female,51
C296492,Female,67
C296497,Female,24
C296505,Female,31
C296509,Female,61
C296512,Male,30
C296519,Female,42
C296522,Female,29
C296523,Male,67
C296527,Female,66
C296528,Female,54
C296532,Male,37
C296534,Female,30
C296535,Male,56
C296538,Male,65
C296542,Female,35
C296544,Female,28
C296549,Male,32
C296552,Male,52
C296557,Male,47
C296558,Male,66
C296563,Female,67
C296565,Female,31
C296567,Male,50
C296569,Female,21
C296573,Male,22
C296574,Female,31
C296577,Male,68
C296580,Male,48
C296583,Female,34
C296584,Male,62
C296585,Male,27
C296586,Male,34
C296588,Male,41
C296589,Female,32
C296593,Female,45
C296594,Female,44
C296600,Male,67
C296601,Female,48
C296604,Male,56
C296620,Female,50
C296621,Female,64
C296625,Female,51
C296638,Male,49
C296639,Male,47
C296642,Female,39
C296645,Male,48
C296646,Male,62
C296650,Male,21
C296651,Female,20
C296652,Female,51
C296656,Female,53
C296658,Male,69
C296667,Male,55
C296671,Female,69
C296672,Male,51
C296673,Male,29
C296678,Female,63
C296680,Male,51
C296681,Female,29
C296682,Male,42
C296689,Female,34
C296690,Male,38
C296693,Female,63
C296694,Male,46
C296695,Female,18
C296698,Male,19
C296701,Female,38
C296705,Female,34
C296708,Male,48
C296713,Female,47
C296714,Male,34
C296715,Female,58
C296716,Female,34
C296717,Female,43
C296718,Male,23
C296721,Female,21
C296722,Female,58
C296725,Male,36
C296727,Female,61
C296729,Female,50
C296734,Female,25
C296736,Female,65
C296741,Female,21
C296743,Male,58
C296744,Female,43
C296745,Female,27
C296747,Female,62
C296749,Female,50
C296751,Female,36
C296753,Female,61
C296756,Female,45
C296766,Male,38
C296768,Male,21
C296770,Female,28
C296773,Male,24
C296774,Male,24
C296786,Female,45
C296787,Female,18
C296788,Male,23
C296796,Male,46
C296800,Female,23
C296805,Female,22
C296811,Female,29
C296817,Female,26
C296818,Female,60
C296829,Female,65
C296831,Male,23
C296836,Female,30
C296845,Male,31
C296855,Male,25
C296856,Female,39
C296857,Female,43
C296862,Male,21
C296868,Female,27
C296875,Female,68
C296876,Female,46
C296877,Male,29
C296878,Female,35
C296881,Female,69
C296883,Male,59
C296884,Female,37
C296891,Male,53
C296901,Male,55
C296904,Female,47
C296907,Female,60
C296909,Female,36
C296911,Male,30
C296913,Female,40
C296915,Male,30
C296916,Female,52
C296920,Male,28
C296924,Female,19
C296932,Female,26
C296935,Male,22
C296936,Female,19
C296937,Male,48
C296939,Female,33
C296951,Male,25
C296953,Male,25
C296955,Male,49
C296957,Male,33
C296959,Female,28
C296960,Male,34
C296964,Female,46
C296967,Male,27
C296968,Male,23
C296971,Male,51
C296972,Male,67
C296975,Female,37
C296979,Male,40
C296983,Female,57
C296987,Male,34
C296989,Male,49
C296990,Female,40
C296993,Female,28
C296996,Female,34
C297003,Female,39
C297016,Female,30
C297020,Female,44
C297024,Female,67
C297026,Male,34
C297028,Male,53
C297029,Female,51
C297032,Male,29
C297035,Female,47
C297036,Male,62
C297037,Male,34
C297039,Male,20
C297040,Male,41
C297043,Male,64
C297052,Female,28
C297053,Female,57
C297057,Male,23
C297061,Female,34
C297064,Male,35
C297065,Female,62
C297071,Female,69
C297072,Female,44
C297075,Male,39
C297078,Female,34
C297081,Female,55
C297082,Female,32
C297083,Female,25
C297084,Female,67
C297086,Male,37
C297098,Male,57
C297103,Male,53
C297109,Female,47
C297114,Male,34
C297118,Female,31
C297119,Male,24
C297122,Male,69
C297137,Female,23
C297138,Male,57
C297139,Male,20
C297145,Female,41
C297148,Female,43
C297154,Female,39
C297159,Female,48
C297160,Male,65
C297163,Male,59
C297166,Female,50
C297169,Female,45
C297171,Male,38
C297174,Female,48
C297175,Female,54
C297176,Male,24
C297178,Female,68
C297180,Male,46
C297185,Male,34
C297186,Male,37
C297187,Female,33
C297188,Female,42
C297190,Female,36
C297192,Female,31
C297197,Female,27
C297203,Female,59
C297206,Female,30
C297211,Female,32
C297222,Male,48
C297224,Female,28
C297232,Female,31
C297234,Female,22
C297246,Male,69
C297254,Male,57
C297257,Female,52
C297258,Male,22
C297260,Male,31
C297265,Female,21
C297269,Female,25
C297271,Female,25
C297272,Male,63
C297274,Female,69
C297275,Male,25
C297282,Female,61
C297283,Female,42
C297287,Male,53
C297291,Male,64
C297294,Male,40
C297296,Female,49
C297300,Female,38
C297302,Female,41
C297303,Female,57
C297306,Male,25
C297308,Female,52
C297310,Female,27
C297312,Female,43
C297317,Female,31
C297318,Male,25
C297319,Female,22
C297321,Female,57
C297325,Female,39
C297331,Female,25
C297332,Female,40
C297339,Male,38
C297341,Female,62
C297344,Female,22
C297349,Female,42
C297352,Male,57
C297353,Female,63
C297355,Female,47
C297362,Male,52
C297363,Female,23
C297364,Male,67
C297365,Female,29
C297366,Male,52
C297367,Female,18
C297375,Female,36
C297377,Male,67
C297381,Male,39
C297388,Female,69
C297397,Male,21
C297398,Male,21
C297399,Female,45
C297401,Male,66
C297404,Male,30
C297406,Female,40
C297407,Male,67
C297409,Female,65
C297410,Female,37
C297416,Male,63
C297418,Female,45
C297425,Female,50
C297428,Male,40
C297432,Male,29
C297437,Male,47
C297439,Male,24
C297442,Female,61
C297446,Male,38
C297448,Female,38
C297449,Male,30
C297452,Male,24
C297453,Female,46
C297455,Female,31
C297459,Male,29
C297460,Male,22
C297464,Male,39
C297466,Male,20
C297467,Female,26
C297469,Female,23
C297471,Male,46
C297472,Female,34
C297473,Female,45
C297474,Female,59
C297486,Female,30
C297491,Female,64
C297493,Female,54
C297497,Male,24
C297500,Female,34
C297501,Male,19
C297503,Male,25
C297505,Female,26
C297507,Male,46
C297511,Female,47
C297516,Male,62
C297517,Female,58
C297518,Female,24
C297519,Female,68
C297520,Male,67
C297521,Male,41
C297522,Female,53
C297528,Female,31
C297533,Male,53
C297534,Male,41
C297540,Male,43
C297544,Male,61
C297558,Male,44
C297560,Male,60
C297561,Female,21
C297564,Male,63
C297565,Female,36
C297571,Male,60
C297572,Male,63
C297581,Male,65
C297582,Female,55
C297586,Male,64
C297588,Male,50
C297589,Female,26
C297593,Male,42
C297596,Male,32
C297602,Male,62
C297610,Female,32
C297615,Female,60
C297617,Male,56
C297625,Female,29
C297631,Female,52
C297633,Female,41
C297650,Male,53
C297653,Male,52
C297654,Male,56
C297667,Male,64
C297668,Female,45
C297669,Male,62
C297673,Male,39
C297675,Female,67
C297677,Female,22
C297687,Male,35
C297688,Female,37
C297692,Female,18
C297697,Male,22
C297701,Male,64
C297704,Female,43
C297710,Female,39
C297711,Female,65
C297717,Male,19
C297719,Female,45
C297727,Female,19
C297731,Female,37
C297733,Female,53
C297735,Female,62
C297736,Male,69
C297738,Male,37
C297742,Female,32
C297744,Male,40
C297748,Male,37
C297749,Male,24
C297752,Female,49
C297753,Female,48
C297757,Male,53
C297768,Male,28
C297770,Male,41
C297772,Female,60
C297776,Female,52
C297779,Male,55
C297782,Female,46
C297788,Female,40
C297791,Male,41
C297798,Male,64
C297801,Female,24
C297802,Female,38
C297803,Male,42
C297804,Female,41
C297809,Female,68
C297811,Female,34
C297813,Female,23
C297815,Male,46
C297819,Female,50
C297820,Female,52
C297823,Female,63
C297824,Male,54
C297825,Female,34
C297827,Female,51
C297828,Male,49
C297833,Female,50
C297835,Female,62
C297840,Male,46
C297842,Male,31
C297846,Male,52
C297848,Female,19
C297852,Female,57
C297853,Female,26
C297854,Male,62
C297858,Female,36
C297863,Female,59
C297865,Female,57
C297871,Male,39
C297872,Male,18
C297876,Male,31
C297878,Female,20
C297880,Female,39
C297882,Female,18
C297883,Female,27
C297885,Male,20
C297894,Male,45
C297895,Female,68
C297896,Female,48
C297903,Male,41
C297917,Female,30
C297923,Female,48
C297924,Male,65
C297933,Female,41
C297937,Male,25
C297949,Male,32
C297953,Female,29
C297961,Male,69
C297964,Male,63
C297966,Female,43
C297973,Female,56
C297975,Male,63
C297979,Female,20
C297980,Female,47
C297985,Female,63
C297986,Female,19
C297994,Female,52
C297997,Female,56
C297998,Female,69
C298000,Male,59
C298001,Male,37
C298008,Female,44
C298010,Female,58
C298011,Male,33
C298012,Male,24
C298013,Male,28
C298015,Female,66
C298017,Male,48
C298018,Female,38
C298021,Male,26
C298022,Female,50
C298039,Male,51
C298042,Female,64
C298046,Female,24
C298054,Female,53
C298057,Female,25
C298060,Female,35
C298062,Female,39
C298068,Male,56
C298072,Female,47
C298073,Male,54
C298074,Female,69
C298076,Female,24
C298077,Male,56
C298078,Female,20
C298085,Female,56
C298089,Male,68
C298091,Female,43
C298093,Male,65
C298096,Male,35
C298103,Female,31
C298107,Male,54
C298119,Male,42
C298133,Female,20
C298137,Female,54
C298138,Male,49
C298139,Male,42
C298142,Male,42
C298143,Female,21
C298148,Male,27
C298149,Female,32
C298150,Male,22
C298151,Male,65
C298153,Female,20
C298156,Male,69
C298165,Female,19
C298166,Female,37
C298171,Male,57
C298179,Female,53
C298181,Male,43
C298184,Female,40
C298189,Female,27
C298196,Female,60
C298197,Male,36
C298201,Male,39
C298207,Female,30
C298212,Female,56
C298214,Male,57
C298219,Female,51
C298224,Male,46
C298226,Male,61
C298229,Male,26
C298231,Female,24
C298236,Female,69
C298239,Female,51
C298242,Male,40
C298243,Male,65
C298246,Male,55
C298256,Female,33
C298257,Female,31
C298258,Female,69
C298260,Female,25
C298261,Male,59
C298262,Male,68
C298266,Female,64
C298267,Male,65
C298268,Female,56
C298273,Male,29
C298276,Female,32
C298277,Female,63
C298278,Male,42
C298281,Female,35
C298285,Female,27
C298286,Male,52
C298292,Female,68
C298295,Male,45
C298300,Female,58
C298301,Male,37
C298304,Male,23
C298313,Female,21
C298317,Male,32
C298326,Female,57
C298329,Female,20
C298333,Male,33
C298338,Female,62
C298340,Female,35
C298344,Male,20
C298348,Female,62
C298349,Male,31
C298351,Male,37
C298363,Female,43
C298369,Male,64
C298371,Female,29
C298372,Male,23
C298378,Male,38
C298380,Female,66
C298381,Female,58
C298383,Female,33
C298384,Male,24
C298385,Female,43
C298387,Female,34
C298392,Female,33
C298396,Female,41
C298403,Female,27
C298404,Female,33
C298406,Female,58
C298410,Female,63
C298417,Female,29
C298421,Male,26
C298422,Female,51
C298423,Female,52
C298430,Female,33
C298433,Female,52
C298435,Male,51
C298444,Male,42
C298447,Male,47
C298448,Female,33
C298450,Female,39
C298454,Female,18
C298458,Female,55
C298462,Male,24
C298463,Female,46
C298465,Male,45
C298469,Male,30
C298472,Female,52
C298476,Female,62
C298478,Male,60
C298479,Male,29
C298481,Male,40
C298482,Female,55
C298485,Female,25
C298493,Female,21
C298495,Female,35
C298497,Female,34
C298502,Female,19
C298504,Female,56
C298507,Female,43
C298511,Male,59
C298516,Female,33
C298518,Male,52
C298522,Female,64
C298523,Male,38
C298524,Female,33
C298525,Female,38
C298529,Male,59
C298534,Female,21
C298535,Male,66
C298536,Female,25
C298540,Female,59
C298541,Female,66
C298545,Female,22
C298548,Female,21
C298549,Male,68
C298551,Male,22
C298554,Female,30
C298555,Female,31
C298557,Male,69
C298558,Female,62
C298559,Female,47
C298562,Female,35
C298564,Female,42
C298571,Male,66
C298572,Female,27
C298574,Male,20
C298576,Female,39
C298578,Female,51
C298579,Female,69
C298580,Male,59
C298581,Female,36
C298583,Male,62
C298584,Female,32
C298588,Female,53
C298589,Male,21
C298592,Male,34
C298594,Male,24
C298595,Female,44
C298596,Female,31
C298597,Female,56
C298602,Female,44
C298609,Male,43
C298612,Male,33
C298618,Male,46
C298620,Male,36
C298622,Female,20
C298625,Male,18
C298629,Female,48
C298632,Female,69
C298636,Female,21
C298639,Female,48
C298650,Female,32
C298662,Female,43
C298663,Female,43
C298664,Female,33
C298666,Female,37
C298667,Male,43
C298670,Female,52
C298673,Male,62
C298675,Female,21
C298680,Male,36
C298683,Female,20
C298684,Male,37
C298687,Male,43
C298689,Male,18
C298694,Female,56
C298695,Female,22
C298701,Female,22
C298704,Female,31
C298705,Female,59
C298706,Female,30
C298710,Female,31
C298715,Female,61
C298716,Female,69
C298717,Male,43
C298720,Female,61
C298722,Male,22
C298726,Female,32
C298734,Female,28
C298739,Female,63
C298740,Male,26
C298742,Male,51
C298745,Female,57
C298756,Female,57
C298759,Male,55
C298769,Female,65
C298773,Male,41
C298775,Female,67
C298778,Male,46
C298779,Male,28
C298787,Male,20
C298789,Female,45
C298790,Female,62
C298794,Male,25
C298795,Female,66
C298796,Female,68
C298797,Female,58
C298799,Male,33
C298800,Male,61
C298802,Male,33
C298803,Female,53
C298804,Female,36
C298805,Female,24
C298808,Male,66
C298809,Male,42
C298820,Male,38
C298822,Male,68
C298825,Female,52
C298828,Female,53
C298832,Male,54
C298838,Female,36
C298842,Male,26
C298843,Female,42
C298857,Male,30
C298866,Female,32
C298868,Female,47
C298870,Male,64
C298871,Male,53
C298872,Female,60
C298873,Male,61
C298874,Female,31
C298880,Male,23
C298885,Female,53
C298888,Male,19
C298898,Male,49
C298900,Female,19
C298909,Female,19
C298910,Female,33
C298911,Female,26
C298912,Female,53
C298913,Male,36
C298916,Female,38
C298917,Male,66
C298918,Female,24
C298921,Male,48
C298926,Male,47
C298928,Female,30
C298933,Female,57
C298936,Female,24
C298937,Male,64
C298941,Female,55
C298946,Female,21
C298947,Female,39
C298959,Female,58
C298960,Female,60
C298962,Female,35
C298964,Male,36
C298965,Female,52
C298970,Female,46
C298975,Female,51
C298977,Male,68
C298981,Male,35
C298983,Female,60
C298984,Female,53
C298986,Male,43
C298991,Male,42
C298993,Female,26
C299002,Female,51
C299003,Male,29
C299005,Male,34
C299008,Male,54
C299010,Male,22
C299013,Male,63
C299015,Male,68
C299019,Male,23
C299020,Female,60
C299021,Male,64
C299022,Male,25
C299023,Female,21
C299027,Male,51
C299028,Male,50
C299033,Male,50
C299036,Female,44
C299038,Female,59
C299040,Female,35
C299045,Female,52
C299048,Male,21
C299051,Male,34
C299052,Male,35
C299060,Female,68
C299061,Male,53
C299064,Female,20
C299067,Male,29
C299069,Female,21
C299071,Male,26
C299077,Female,58
C299079,Female,65
C299081,Male,25
C299085,Female,36
C299090,Female,60
C299093,Male,49
C299094,Male,56
C299103,Male,38
C299104,Female,63
C299106,Male,47
C299108,Male,60
C299109,Female,29
C299114,Female,20
C299115,Female,26
C299119,Female,66
C299122,Male,25
C299124,Male,68
C299131,Female,67
C299134,Male,59
C299135,Female,18
C299136,Male,21
C299140,Female,43
C299142,Female,43
C299144,Female,29
C299146,Female,45
C299151,Male,59
C299153,Female,58
C299154,Female,42
C299155,Female,32
C299157,Female,35
C299159,Female,48
C299162,Female,62
C299171,Female,43
C299172,Male,56
C299180,Female,55
C299184,Male,44
C299192,Male,42
C299193,Male,43
C299197,Female,46
C299199,Female,38
C299201,Female,38
C299204,Male,18
C299205,Female,46
C299210,Female,25
C299211,Female,58
C299217,Female,54
C299219,Female,58
C299232,Female,43
C299233,Female,30
C299234,Male,34
C299236,Female,67
C299239,Female,41
C299246,Female,41
C299247,Male,19
C299251,Female,41
C299253,Female,62
C299254,Female,54
C299261,Female,57
C299266,Female,58
C299276,Female,51
