invoice_item_id,invoice_no,category_id,quantity,price
49737,I184838,2,4,2400.68
49738,I538704,1,2,600.16
49739,I837992,2,4,2400.68
49740,I264391,1,4,1200.32
49741,I294642,1,4,1200.32
49742,I293990,1,5,1500.40
49743,I290748,2,4,2400.68
49744,I112818,5,3,15.69
49745,I225592,1,2,600.16
49746,I978095,1,1,300.08
49747,I187405,4,2,81.32
49748,I281249,1,5,1500.40
49749,I424750,4,2,81.32
49750,I710374,1,1,300.08
49751,I255457,5,5,26.15
49752,I144858,2,1,600.17
49753,I262839,2,3,1800.51
49754,I275683,4,2,81.32
49755,I809188,1,3,900.24
49756,I247028,5,1,5.23
49757,I133687,2,1,600.17
49758,I135690,2,1,600.17
49759,I817033,7,4,4200.00
49760,I254566,1,1,300.08
49761,I180684,4,3,121.98
49762,I105264,1,2,600.16
49763,I246266,6,4,143.36
49764,I148876,1,4,1200.32
49765,I223471,5,3,15.69
49766,I270178,1,3,900.24
49767,I914096,2,2,1200.34
49768,I183176,4,3,121.98
49769,I106513,4,5,203.30
49770,I109876,4,3,121.98
49771,I630395,6,4,143.36
49772,I615942,3,3,45.45
49773,I334654,5,3,15.69
49774,I145644,6,3,107.52
49775,I288923,7,2,2100.00
49776,I660407,1,5,1500.40
49777,I551301,4,4,162.64
49778,I268504,1,5,1500.40
49779,I118871,5,3,15.69
49780,I906118,1,2,600.16
49781,I370663,7,4,4200.00
49782,I303312,4,4,162.64
49783,I625563,1,2,600.16
49784,I280365,5,5,26.15
49785,I105508,2,5,3000.85
49786,I836609,4,2,81.32
49787,I180544,1,3,900.24
49788,I401675,7,1,1050.00
49789,I275709,2,2,1200.34
49790,I653859,7,1,1050.00
49791,I143639,8,4,46.92
49792,I646249,4,1,40.66
49793,I153699,7,5,5250.00
49794,I256245,6,4,143.36
49795,I285549,1,3,900.24
49796,I645122,4,2,81.32
49797,I101667,8,5,58.65
49798,I262961,5,2,10.46
49799,I281297,1,3,900.24
49800,I481773,5,3,15.69
49801,I242255,1,3,900.24
49802,I126941,2,1,600.17
49803,I134004,2,2,1200.34
49804,I223040,1,3,900.24
49805,I250760,6,5,179.20
49806,I177825,4,3,121.98
49807,I150335,1,4,1200.32
49808,I277098,6,5,179.20
49809,I203905,2,1,600.17
49810,I493784,5,4,20.92
49811,I218022,1,3,900.24
49812,I185249,4,2,81.32
49813,I298006,6,4,143.36
49814,I600451,4,1,40.66
49815,I282950,5,3,15.69
49816,I829819,4,4,162.64
49817,I247414,5,1,5.23
49818,I173810,1,3,900.24
49819,I136682,4,2,81.32
49820,I452073,3,5,75.75
49821,I404557,4,4,162.64
49822,I319254,4,4,162.64
49823,I297323,3,2,30.30
49824,I168592,2,4,2400.68
49825,I220314,7,2,2100.00
49826,I216057,1,1,300.08
49827,I331367,1,1,300.08
49828,I254794,6,2,71.68
49829,I482821,8,3,35.19
49830,I301481,4,2,81.32
49831,I126277,4,3,121.98
49832,I937468,1,5,1500.40
49833,I928276,3,3,45.45
49834,I139266,1,5,1500.40
49835,I138217,1,4,1200.32
49836,I303453,2,2,1200.34
49837,I139350,5,5,26.15
49838,I166546,1,4,1200.32
49839,I109290,6,1,35.84
49840,I335622,7,5,5250.00
49841,I259409,1,2,600.16
49842,I146496,5,4,20.92
49843,I251962,1,5,1500.40
49844,I879897,5,3,15.69
49845,I158877,2,3,1800.51
49846,I223575,8,1,11.73
49847,I177488,5,5,26.15
49848,I298695,2,5,3000.85
49849,I352933,2,1,600.17
49850,I366438,5,4,20.92
49851,I469257,1,3,900.24
49852,I262992,5,4,20.92
49853,I312978,5,3,15.69
49854,I161315,1,1,300.08
49855,I562632,4,5,203.30
49856,I956714,4,1,40.66
49857,I254749,3,4,60.60
49858,I268582,1,4,1200.32
49859,I315710,4,3,121.98
49860,I602657,3,5,75.75
49861,I180836,1,4,1200.32
49862,I229168,4,3,121.98
49863,I246377,5,5,26.15
49864,I302131,1,4,1200.32
49865,I540956,1,3,900.24
49866,I110840,1,2,600.16
49867,I161893,2,2,1200.34
49868,I136206,3,3,45.45
49869,I243912,6,1,35.84
49870,I485786,4,4,162.64
49871,I751372,1,4,1200.32
49872,I434120,2,3,1800.51
49873,I445782,3,2,30.30
49874,I656688,5,5,26.15
49875,I320438,1,3,900.24
49876,I247870,5,2,10.46
49877,I173991,1,3,900.24
49878,I174783,5,1,5.23
49879,I183888,1,1,300.08
49880,I299376,1,1,300.08
49881,I158860,2,2,1200.34
49882,I103332,1,1,300.08
49883,I290332,4,5,203.30
49884,I131003,5,1,5.23
49885,I224900,1,3,900.24
49886,I243190,1,1,300.08
49887,I293302,5,3,15.69
49888,I213943,7,4,4200.00
49889,I306496,5,1,5.23
49890,I780992,1,4,1200.32
49891,I332950,5,2,10.46
49892,I184553,2,4,2400.68
49893,I315997,5,1,5.23
49894,I100465,1,1,300.08
49895,I262690,7,1,1050.00
49896,I425010,4,2,81.32
49897,I321870,3,5,75.75
49898,I232533,6,5,179.20
49899,I289469,1,4,1200.32
49900,I250280,5,5,26.15
49901,I178747,1,1,300.08
49902,I188799,1,2,600.16
49903,I141226,4,4,162.64
49904,I312465,5,4,20.92
49905,I174368,3,3,45.45
49906,I220937,6,1,35.84
49907,I302240,6,5,179.20
49908,I301636,5,1,5.23
49909,I392545,7,3,3150.00
49910,I456696,6,3,107.52
49911,I129337,3,4,60.60
49912,I196150,1,1,300.08
49913,I251896,1,4,1200.32
49914,I783957,1,4,1200.32
49915,I194900,1,3,900.24
49916,I207215,1,5,1500.40
49917,I815409,1,5,1500.40
49918,I431671,5,4,20.92
49919,I715060,1,2,600.16
49920,I228038,8,3,35.19
49921,I354912,3,4,60.60
49922,I334013,1,1,300.08
49923,I118918,1,3,900.24
49924,I313751,5,2,10.46
49925,I939700,1,4,1200.32
49926,I320104,2,1,600.17
49927,I303513,3,5,75.75
49928,I683220,2,4,2400.68
49929,I978096,1,3,900.24
49930,I176576,2,3,1800.51
49931,I134541,1,1,300.08
49932,I313506,2,5,3000.85
49933,I286945,2,3,1800.51
49934,I552098,4,4,162.64
49935,I159215,1,1,300.08
49936,I721576,5,1,5.23
49937,I690535,5,3,15.69
49938,I854207,4,4,162.64
49939,I723369,6,5,179.20
49940,I286715,4,2,81.32
49941,I683174,6,1,35.84
49942,I935042,1,4,1200.32
49943,I583023,1,5,1500.40
49944,I282353,4,4,162.64
49945,I329811,1,1,300.08
49946,I244447,1,2,600.16
49947,I939872,1,4,1200.32
49948,I572995,5,3,15.69
49949,I109817,7,4,4200.00
49950,I154465,6,4,143.36
49951,I834677,5,2,10.46
49952,I753614,6,2,71.68
49953,I104440,6,3,107.52
49954,I481780,1,3,900.24
49955,I138782,5,5,26.15
49956,I996236,1,3,900.24
49957,I730475,1,1,300.08
49958,I130349,3,5,75.75
49959,I169333,7,4,4200.00
49960,I155234,2,4,2400.68
49961,I172474,6,1,35.84
49962,I211020,1,4,1200.32
49963,I274629,1,1,300.08
49964,I859648,3,4,60.60
49965,I273978,1,5,1500.40
49966,I213304,1,3,900.24
49967,I299697,5,1,5.23
49968,I898697,2,4,2400.68
49969,I701391,1,1,300.08
49970,I313876,5,1,5.23
49971,I751532,1,3,900.24
49972,I946235,1,2,600.16
49973,I226120,1,5,1500.40
49974,I317871,6,2,71.68
49975,I215049,7,4,4200.00
49976,I250529,1,5,1500.40
49977,I178258,1,5,1500.40
49978,I355170,2,3,1800.51
49979,I316858,5,2,10.46
49980,I298346,2,2,1200.34
49981,I336248,1,3,900.24
49982,I140012,5,3,15.69
49983,I374747,4,2,81.32
49984,I271187,4,1,40.66
49985,I797812,5,1,5.23
49986,I209999,1,5,1500.40
49987,I273631,1,4,1200.32
49988,I207478,5,4,20.92
49989,I186054,1,1,300.08
49990,I945090,1,2,600.16
49991,I144998,5,3,15.69
49992,I149609,4,3,121.98
49993,I259233,4,2,81.32
49994,I169551,8,1,11.73
49995,I605202,3,5,75.75
49996,I169916,1,3,900.24
49997,I167136,8,5,58.65
49998,I316925,1,5,1500.40
49999,I333548,5,5,26.15
50000,I267775,2,5,3000.85
50001,I442666,5,1,5.23
50002,I351539,1,4,1200.32
50003,I156988,3,1,15.15
50004,I196026,1,5,1500.40
50005,I186167,5,4,20.92
50006,I286254,8,3,35.19
50007,I233844,1,3,900.24
50008,I199597,3,4,60.60
50009,I301089,3,2,30.30
50010,I226573,6,4,143.36
50011,I834969,1,4,1200.32
50012,I159910,1,3,900.24
50013,I113748,6,3,107.52
50014,I439357,4,3,121.98
50015,I118713,5,3,15.69
50016,I973031,5,3,15.69
50017,I560743,1,3,900.24
50018,I334430,4,5,203.30
50019,I235523,1,4,1200.32
50020,I320901,4,1,40.66
50021,I303454,1,3,900.24
50022,I903960,1,2,600.16
50023,I768313,6,3,107.52
50024,I935320,4,1,40.66
50025,I181771,1,1,300.08
50026,I131341,1,5,1500.40
50027,I185165,8,1,11.73
50028,I249388,6,3,107.52
50029,I540453,5,1,5.23
50030,I309456,4,2,81.32
50031,I104568,6,4,143.36
50032,I246024,2,1,600.17
50033,I335579,6,2,71.68
50034,I185638,4,2,81.32
50035,I301987,4,4,162.64
50036,I481381,1,2,600.16
50037,I644677,1,5,1500.40
50038,I244239,4,1,40.66
50039,I312404,2,1,600.17
50040,I282943,5,1,5.23
50041,I266700,2,1,600.17
50042,I465299,2,4,2400.68
50043,I160032,5,3,15.69
50044,I503633,1,4,1200.32
50045,I169355,4,5,203.30
50046,I325581,2,2,1200.34
50047,I181198,3,5,75.75
50048,I494310,2,1,600.17
50049,I333792,1,2,600.16
50050,I208543,4,3,121.98
50051,I208498,6,2,71.68
50052,I308384,1,2,600.16
50053,I184710,6,1,35.84
50054,I670214,6,4,143.36
50055,I326222,4,3,121.98
50056,I112002,1,5,1500.40
50057,I313088,1,2,600.16
50058,I305549,4,5,203.30
50059,I202613,2,2,1200.34
50060,I147255,5,3,15.69
50061,I595393,6,3,107.52
50062,I318846,4,3,121.98
50063,I282659,5,5,26.15
50064,I688258,4,5,203.30
50065,I783588,6,5,179.20
50066,I164698,6,2,71.68
50067,I135989,2,3,1800.51
50068,I165521,6,1,35.84
50069,I171689,4,1,40.66
50070,I148727,1,1,300.08
50071,I189218,1,5,1500.40
50072,I309095,1,2,600.16
50073,I253703,1,5,1500.40
50074,I186186,2,3,1800.51
50075,I193659,1,3,900.24
50076,I337209,1,3,900.24
50077,I477011,5,3,15.69
50078,I221935,6,3,107.52
50079,I329423,4,5,203.30
50080,I247392,1,5,1500.40
50081,I753765,1,3,900.24
50082,I331671,5,3,15.69
50083,I251160,4,4,162.64
50084,I191958,1,1,300.08
50085,I890990,1,1,300.08
50086,I267091,3,5,75.75
50087,I111868,1,3,900.24
50088,I291565,6,2,71.68
50089,I212387,5,1,5.23
50090,I466142,1,5,1500.40
50091,I295595,5,2,10.46
50092,I218952,2,2,1200.34
50093,I132253,5,4,20.92
50094,I222996,4,4,162.64
50095,I142100,5,3,15.69
50096,I488201,1,1,300.08
50097,I224334,4,2,81.32
50098,I287267,3,4,60.60
50099,I109021,6,2,71.68
50100,I279578,2,1,600.17
50101,I229125,4,1,40.66
50102,I105454,1,1,300.08
50103,I148396,5,1,5.23
50104,I293140,6,4,143.36
50105,I264086,5,3,15.69
50106,I287789,7,1,1050.00
50107,I835222,8,1,11.73
50108,I298223,7,2,2100.00
50109,I665312,8,3,35.19
50110,I299491,5,3,15.69
50111,I966491,5,2,10.46
50112,I262326,1,5,1500.40
50113,I682915,8,3,35.19
50114,I452716,4,4,162.64
50115,I274916,5,5,26.15
50116,I308568,7,1,1050.00
50117,I107743,4,5,203.30
50118,I106219,1,1,300.08
50119,I286572,7,1,1050.00
50120,I103212,5,4,20.92
50121,I488780,3,4,60.60
50122,I137735,5,5,26.15
50123,I332992,5,2,10.46
50124,I274335,2,3,1800.51
50125,I186910,1,4,1200.32
50126,I329030,4,2,81.32
50127,I263950,1,3,900.24
50128,I647907,1,3,900.24
50129,I156777,1,1,300.08
50130,I214482,6,1,35.84
50131,I736400,7,2,2100.00
50132,I187833,5,2,10.46
50133,I791511,5,2,10.46
50134,I216131,1,1,300.08
50135,I191941,1,3,900.24
50136,I362564,2,5,3000.85
50137,I240800,2,4,2400.68
50138,I164206,7,2,2100.00
50139,I226409,2,1,600.17
50140,I238306,5,2,10.46
50141,I183713,1,4,1200.32
50142,I779812,7,2,2100.00
50143,I307641,6,4,143.36
50144,I953764,6,5,179.20
50145,I300690,1,1,300.08
50146,I317077,5,1,5.23
50147,I261423,8,3,35.19
50148,I135866,7,2,2100.00
50149,I412456,2,3,1800.51
50150,I197141,4,5,203.30
50151,I215929,1,2,600.16
50152,I794903,1,2,600.16
50153,I503494,2,3,1800.51
50154,I252800,3,3,45.45
50155,I143428,1,2,600.16
50156,I270005,4,1,40.66
50157,I426683,6,1,35.84
50158,I938420,4,2,81.32
50159,I143355,1,3,900.24
50160,I251225,5,2,10.46
50161,I990850,6,1,35.84
50162,I261299,6,4,143.36
50163,I194745,8,1,11.73
50164,I197132,6,1,35.84
50165,I229344,5,3,15.69
50166,I332498,5,2,10.46
50167,I518626,1,3,900.24
50168,I299038,5,1,5.23
50169,I201486,8,4,46.92
50170,I887390,1,2,600.16
50171,I187872,7,3,3150.00
50172,I179541,1,1,300.08
50173,I145865,4,1,40.66
50174,I116367,1,5,1500.40
50175,I277234,4,2,81.32
50176,I261770,1,2,600.16
50177,I311137,1,2,600.16
50178,I256989,6,3,107.52
50179,I124057,6,1,35.84
50180,I224345,1,2,600.16
50181,I207781,1,2,600.16
50182,I159548,1,2,600.16
50183,I157939,6,1,35.84
50184,I722044,4,1,40.66
50185,I693785,1,4,1200.32
50186,I127843,1,3,900.24
50187,I218212,7,5,5250.00
50188,I195141,7,3,3150.00
50189,I246965,4,4,162.64
50190,I117163,4,2,81.32
50191,I177192,8,2,23.46
50192,I817682,1,2,600.16
50193,I312462,5,1,5.23
50194,I149663,7,1,1050.00
50195,I518525,2,5,3000.85
50196,I254960,6,5,179.20
50197,I144359,1,5,1500.40
50198,I336986,6,3,107.52
50199,I626012,1,5,1500.40
50200,I220103,5,3,15.69
50201,I946482,5,3,15.69
50202,I281275,2,4,2400.68
50203,I221353,1,4,1200.32
50204,I337276,1,4,1200.32
50205,I102773,4,1,40.66
50206,I237048,2,1,600.17
50207,I714391,5,1,5.23
50208,I312644,8,1,11.73
50209,I325027,3,3,45.45
50210,I114986,5,4,20.92
50211,I257043,2,1,600.17
50212,I298683,2,4,2400.68
50213,I762394,3,2,30.30
50214,I246275,7,1,1050.00
50215,I192517,3,3,45.45
50216,I633257,7,4,4200.00
50217,I335365,4,1,40.66
50218,I361338,1,3,900.24
50219,I242092,5,2,10.46
50220,I683057,4,3,121.98
50221,I657098,3,5,75.75
50222,I650543,7,2,2100.00
50223,I221379,5,2,10.46
50224,I796729,7,3,3150.00
50225,I390341,5,4,20.92
50226,I231024,1,4,1200.32
50227,I834253,1,3,900.24
50228,I492306,5,2,10.46
50229,I182853,2,4,2400.68
50230,I239930,1,2,600.16
50231,I179629,1,3,900.24
50232,I322275,2,1,600.17
50233,I251289,1,3,900.24
50234,I640748,4,4,162.64
50235,I979730,1,3,900.24
50236,I277105,2,2,1200.34
50237,I301045,1,1,300.08
50238,I105258,1,2,600.16
50239,I177415,4,1,40.66
50240,I301489,1,1,300.08
50241,I302027,1,5,1500.40
50242,I297449,7,1,1050.00
50243,I284076,5,1,5.23
50244,I280032,1,3,900.24
50245,I275739,6,2,71.68
50246,I166019,1,5,1500.40
50247,I618724,2,5,3000.85
50248,I478695,5,5,26.15
50249,I324844,8,3,35.19
50250,I314544,8,3,35.19
50251,I253798,3,5,75.75
50252,I161523,4,2,81.32
50253,I127872,4,5,203.30
50254,I338867,2,1,600.17
50255,I293700,6,3,107.52
50256,I379756,1,2,600.16
50257,I149131,2,4,2400.68
50258,I211859,2,5,3000.85
50259,I281449,4,4,162.64
50260,I628074,1,3,900.24
50261,I765015,8,2,23.46
50262,I257905,1,3,900.24
50263,I234791,1,5,1500.40
50264,I208397,1,5,1500.40
50265,I327336,4,5,203.30
50266,I331951,4,3,121.98
50267,I196590,8,2,23.46
50268,I118626,1,1,300.08
50269,I118708,1,1,300.08
50270,I219496,1,1,300.08
50271,I187700,1,2,600.16
50272,I788586,4,1,40.66
50273,I732484,5,1,5.23
50274,I110344,1,4,1200.32
50275,I328002,4,5,203.30
50276,I546937,1,3,900.24
50277,I828902,1,2,600.16
50278,I234309,5,2,10.46
50279,I200463,1,5,1500.40
50280,I228202,1,5,1500.40
50281,I283043,2,2,1200.34
50282,I141787,2,1,600.17
50283,I360024,1,4,1200.32
50284,I330131,1,3,900.24
50285,I272529,6,3,107.52
50286,I329752,5,2,10.46
50287,I243487,7,5,5250.00
50288,I987597,4,3,121.98
50289,I142067,1,3,900.24
50290,I359946,4,3,121.98
50291,I257248,1,2,600.16
50292,I465566,1,4,1200.32
50293,I336436,1,3,900.24
50294,I337588,5,3,15.69
50295,I287085,4,2,81.32
50296,I292473,1,3,900.24
50297,I374397,4,3,121.98
50298,I245308,7,5,5250.00
50299,I919904,5,4,20.92
50300,I317762,1,3,900.24
50301,I138997,1,4,1200.32
50302,I111117,6,3,107.52
50303,I301859,3,3,45.45
50304,I274715,4,2,81.32
50305,I320546,3,4,60.60
50306,I143194,8,2,23.46
50307,I236243,3,5,75.75
50308,I276449,5,2,10.46
50309,I330942,4,5,203.30
50310,I157151,3,4,60.60
50311,I256283,1,4,1200.32
50312,I289000,4,4,162.64
50313,I165017,5,3,15.69
50314,I324419,1,2,600.16
50315,I198485,5,4,20.92
50316,I337924,2,2,1200.34
50317,I151974,4,5,203.30
50318,I263585,5,4,20.92
50319,I312042,1,1,300.08
50320,I283399,3,3,45.45
50321,I458174,6,4,143.36
50322,I134411,1,1,300.08
50323,I253976,4,1,40.66
50324,I103574,1,2,600.16
50325,I147357,6,3,107.52
50326,I130344,1,3,900.24
50327,I253452,6,3,107.52
50328,I495339,7,2,2100.00
50329,I274496,5,2,10.46
50330,I145675,1,4,1200.32
50331,I313733,8,3,35.19
50332,I567970,2,3,1800.51
50333,I306816,5,5,26.15
50334,I333624,1,2,600.16
50335,I129736,5,4,20.92
50336,I198595,8,3,35.19
50337,I179475,6,5,179.20
50338,I231851,4,5,203.30
50339,I128045,5,3,15.69
50340,I293303,1,4,1200.32
50341,I227712,7,3,3150.00
50342,I296882,6,1,35.84
50343,I270515,1,1,300.08
50344,I302974,4,5,203.30
50345,I493804,1,3,900.24
50346,I394869,1,4,1200.32
50347,I998875,4,2,81.32
50348,I282694,1,3,900.24
50349,I251293,5,5,26.15
50350,I268189,1,3,900.24
50351,I217875,7,1,1050.00
50352,I260324,1,5,1500.40
50353,I295727,6,1,35.84
50354,I210874,1,3,900.24
50355,I193652,1,3,900.24
50356,I128600,5,3,15.69
50357,I303443,5,5,26.15
50358,I334001,8,1,11.73
50359,I165166,7,2,2100.00
50360,I812052,1,1,300.08
50361,I815184,4,5,203.30
50362,I249293,2,3,1800.51
50363,I190048,1,3,900.24
50364,I497709,1,4,1200.32
50365,I269380,4,5,203.30
50366,I268059,1,4,1200.32
50367,I132586,6,2,71.68
50368,I847719,3,2,30.30
50369,I100417,1,3,900.24
50370,I285980,5,1,5.23
50371,I162604,4,4,162.64
50372,I143514,1,3,900.24
50373,I315725,5,3,15.69
50374,I293326,5,1,5.23
50375,I822690,7,1,1050.00
50376,I109000,1,5,1500.40
50377,I313675,4,4,162.64
50378,I195511,1,4,1200.32
50379,I120845,4,5,203.30
50380,I168752,4,5,203.30
50381,I830305,7,1,1050.00
50382,I339533,5,2,10.46
50383,I758382,6,4,143.36
50384,I213765,5,4,20.92
50385,I153913,7,1,1050.00
50386,I274346,2,5,3000.85
50387,I883249,1,3,900.24
50388,I276263,1,2,600.16
50389,I319812,4,3,121.98
50390,I309609,6,1,35.84
50391,I242022,3,3,45.45
50392,I242780,1,3,900.24
50393,I926527,7,2,2100.00
50394,I184454,6,1,35.84
50395,I182553,3,3,45.45
50396,I131691,2,2,1200.34
50397,I284581,2,5,3000.85
50398,I185817,4,4,162.64
50399,I577079,5,4,20.92
50400,I302817,5,5,26.15
50401,I219380,1,1,300.08
50402,I105676,1,5,1500.40
50403,I124570,2,4,2400.68
50404,I287167,4,4,162.64
50405,I210235,8,3,35.19
50406,I267727,5,5,26.15
50407,I682485,6,1,35.84
50408,I114555,1,5,1500.40
50409,I240115,1,4,1200.32
50410,I184856,4,4,162.64
50411,I172400,2,3,1800.51
50412,I293693,6,1,35.84
50413,I320451,4,3,121.98
50414,I747651,1,4,1200.32
50415,I188056,1,5,1500.40
50416,I439841,1,3,900.24
50417,I637227,1,2,600.16
50418,I253158,7,2,2100.00
50419,I228464,1,2,600.16
50420,I331049,8,5,58.65
50421,I273557,1,4,1200.32
50422,I181813,5,2,10.46
50423,I191424,8,3,35.19
50424,I245231,6,4,143.36
50425,I265662,4,5,203.30
50426,I322387,1,2,600.16
50427,I215852,3,1,15.15
50428,I120893,2,2,1200.34
50429,I127208,1,2,600.16
50430,I114639,8,1,11.73
50431,I262160,1,3,900.24
50432,I206746,6,3,107.52
50433,I279282,4,4,162.64
50434,I185455,5,1,5.23
50435,I323730,7,3,3150.00
50436,I470949,1,4,1200.32
50437,I187837,1,1,300.08
50438,I527758,5,5,26.15
50439,I293655,8,2,23.46
50440,I122679,5,4,20.92
50441,I116507,4,3,121.98
50442,I213345,4,5,203.30
50443,I280157,2,4,2400.68
50444,I337506,4,1,40.66
50445,I319950,1,3,900.24
50446,I940007,4,4,162.64
50447,I142074,1,5,1500.40
50448,I284960,4,5,203.30
50449,I145108,1,4,1200.32
50450,I315418,6,3,107.52
50451,I160430,6,5,179.20
50452,I133360,4,3,121.98
50453,I219716,6,2,71.68
50454,I449423,2,4,2400.68
50455,I300364,1,5,1500.40
50456,I936349,1,4,1200.32
50457,I808202,4,5,203.30
50458,I147730,1,3,900.24
50459,I279319,4,3,121.98
50460,I126964,4,1,40.66
50461,I582868,6,5,179.20
50462,I275171,1,3,900.24
50463,I126315,1,1,300.08
50464,I290621,7,3,3150.00
50465,I234929,2,1,600.17
50466,I369235,7,1,1050.00
50467,I338202,3,5,75.75
50468,I223589,6,2,71.68
50469,I138580,2,3,1800.51
50470,I124255,1,2,600.16
50471,I159305,1,3,900.24
50472,I157088,4,2,81.32
50473,I218269,5,2,10.46
50474,I970786,4,3,121.98
50475,I242442,1,3,900.24
50476,I838926,1,3,900.24
50477,I193789,1,1,300.08
50478,I200047,8,5,58.65
50479,I344818,2,1,600.17
50480,I664942,2,2,1200.34
50481,I891902,5,1,5.23
50482,I820281,1,5,1500.40
50483,I895679,1,1,300.08
50484,I257453,1,2,600.16
50485,I205907,1,1,300.08
50486,I137462,6,4,143.36
50487,I113671,1,5,1500.40
50488,I250277,1,4,1200.32
50489,I137916,5,4,20.92
50490,I326184,8,5,58.65
50491,I273071,7,4,4200.00
50492,I153276,8,5,58.65
50493,I154582,1,2,600.16
50494,I178553,8,1,11.73
50495,I948975,1,1,300.08
50496,I184745,5,2,10.46
50497,I318735,6,5,179.20
50498,I118663,6,4,143.36
50499,I301555,1,1,300.08
50500,I262755,1,5,1500.40
50501,I726225,1,1,300.08
50502,I115725,3,5,75.75
50503,I294749,1,3,900.24
50504,I145704,1,3,900.24
50505,I205179,1,2,600.16
50506,I302963,2,4,2400.68
50507,I853099,2,2,1200.34
50508,I172956,2,3,1800.51
50509,I129008,7,5,5250.00
50510,I220100,7,3,3150.00
50511,I221458,1,1,300.08
50512,I147818,5,3,15.69
50513,I122631,1,4,1200.32
50514,I264713,1,4,1200.32
50515,I146640,6,1,35.84
50516,I336222,1,4,1200.32
50517,I109134,1,4,1200.32
50518,I163844,1,5,1500.40
50519,I797080,5,5,26.15
50520,I248672,4,1,40.66
50521,I212127,1,4,1200.32
50522,I114080,8,3,35.19
50523,I202942,5,2,10.46
50524,I328067,1,1,300.08
50525,I123045,6,3,107.52
50526,I164856,2,2,1200.34
50527,I100812,1,5,1500.40
50528,I123458,3,1,15.15
50529,I240301,1,4,1200.32
50530,I121599,1,1,300.08
50531,I259301,5,2,10.46
50532,I897777,1,4,1200.32
50533,I137235,8,3,35.19
50534,I937706,1,3,900.24
50535,I494874,1,3,900.24
50536,I535950,1,3,900.24
50537,I256643,2,4,2400.68
50538,I264098,6,5,179.20
50539,I162685,4,1,40.66
50540,I859993,6,4,143.36
50541,I322634,4,1,40.66
50542,I248110,5,4,20.92
50543,I306929,1,2,600.16
50544,I455612,1,2,600.16
50545,I216557,1,2,600.16
50546,I263876,2,1,600.17
50547,I323312,8,5,58.65
50548,I598450,4,3,121.98
50549,I328366,1,3,900.24
50550,I306604,4,4,162.64
50551,I793228,6,5,179.20
50552,I131653,5,1,5.23
50553,I394476,2,3,1800.51
50554,I590669,5,5,26.15
50555,I261587,4,2,81.32
50556,I981646,6,5,179.20
50557,I221948,7,1,1050.00
50558,I368601,5,5,26.15
50559,I289390,8,1,11.73
50560,I163075,5,2,10.46
50561,I266515,1,2,600.16
50562,I132894,5,4,20.92
50563,I266998,3,1,15.15
50564,I209678,1,3,900.24
50565,I289601,1,4,1200.32
50566,I319102,2,4,2400.68
50567,I129216,1,4,1200.32
50568,I243451,4,4,162.64
50569,I325671,6,4,143.36
50570,I152430,4,3,121.98
50571,I573218,4,3,121.98
50572,I188455,5,2,10.46
50573,I399229,5,5,26.15
50574,I709637,1,2,600.16
50575,I277178,1,5,1500.40
50576,I428704,1,1,300.08
50577,I105176,1,5,1500.40
50578,I143574,1,5,1500.40
50579,I328510,5,4,20.92
50580,I451970,1,4,1200.32
50581,I161606,8,4,46.92
50582,I310496,5,2,10.46
50583,I113887,4,2,81.32
50584,I223257,5,3,15.69
50585,I493221,4,2,81.32
50586,I591442,8,1,11.73
50587,I315333,8,4,46.92
50588,I306714,2,5,3000.85
50589,I202310,4,1,40.66
50590,I120181,5,2,10.46
50591,I243916,2,5,3000.85
50592,I373374,6,2,71.68
50593,I246672,5,4,20.92
50594,I203406,7,3,3150.00
50595,I407929,4,1,40.66
50596,I288530,4,4,162.64
50597,I274945,3,3,45.45
50598,I227345,1,4,1200.32
50599,I274160,1,3,900.24
50600,I148671,5,4,20.92
50601,I660826,4,5,203.30
50602,I419364,6,3,107.52
50603,I142967,5,5,26.15
50604,I243997,6,3,107.52
50605,I132504,6,3,107.52
50606,I186247,6,2,71.68
50607,I162494,1,2,600.16
50608,I976832,5,3,15.69
50609,I100368,5,1,5.23
50610,I192779,5,1,5.23
50611,I160064,2,3,1800.51
50612,I636253,1,3,900.24
50613,I151460,7,3,3150.00
50614,I119154,7,5,5250.00
50615,I100261,4,2,81.32
50616,I920099,1,2,600.16
50617,I244913,1,5,1500.40
50618,I666818,5,4,20.92
50619,I971456,5,4,20.92
50620,I336509,4,5,203.30
50621,I270930,2,5,3000.85
50622,I332172,1,4,1200.32
50623,I311816,1,5,1500.40
50624,I649581,7,2,2100.00
50625,I202674,1,4,1200.32
50626,I273979,1,5,1500.40
50627,I332728,4,3,121.98
50628,I195502,6,1,35.84
50629,I265437,4,4,162.64
50630,I123445,4,2,81.32
